<<<<<<< HEAD
-1262.22 -4937.53
8258.93 19.6344
-5274.22 5397.02
7638.89 -3497.56
-68.5118 -542.879
-5304.09 -8669.85
2991.74 3097.36
-3734.03 9729.93
-4525.39 -8848.59
109.096 1326.35
1559.54 -2575.43
-3592.02 -1972.08
1060.3 -8065.16
1107.91 -6322.36
-4007.98 -6099.62
8037.63 4729.8
-1037.15 6296.56
-5250.56 3688.63
1693.58 -7611.67
-9808.93 -8374.93
1845.45 -5113.01
-7044.78 -5162.81
7984.35 -778.812
-5432.88 -6541.04
372.593 4676.21
4785.31 -8067.86
-7899.21 -8806.71
-39.945 3161.09
-6871.88 -8932.03
6838.74 -879.854
-5031.65 4876.37
-6150.05 3931.2
1172.93 -1400.62
-2380.17 -7133.49
987.71 -2189.1
-5508.42 -7166.84
2697.88 -2553.2
-2329.65 682.231
6667.99 2237.47
4141.19 -2959.42
-3086.32 -1073.5
-1027.28 -985.53
119.784 8932.77
-7824.44 3247.91
-9999.26 9014.3
-7631.95 -5030.91
3890.67 -3782
8900.29 -4936.41
4817.38 -3479.89
-2069.9 -4194.91
4331.01 2421.68
-1361.75 -2971.1
9868.48 6308.6
7711.13 6536.47
-1453.93 1852.32
-6422.95 5459.75
-9221.18 2549.77
-5525.78 898.601
1482.54 -3350.22
-5853.49 1483.28
-4335.92 -3485.44
6452.37 9554.75
2732.56 5352.65
-5381.66 -2450.06
-8127.24 2548.45
3355.04 6203.78
-5029.87 -8006.71
-6767.33 -5161.39
8301.89 -9056.2
-8624.92 -3152.03
2796.12 -5047.87
-7692.28 3574.94
7501.89 -3218.06
-5526.46 -1015.57
3431.73 -1379.96
-9532.29 9095.81
5134.6 6920.07
8650.56 -2132.84
2272.73 -6731.1
5417.11 4145.49
5817.35 -1227.85
349.267 -9212.52
765.44 3581.94
-4373.91 -932.665
4525.74 -2998.83
5915.3 -2678.14
1953.3 8223.02
-9103.2 -544.804
-4995.04 -4629.67
8439.63 8436.69
3990.38 8907.34
7532.49 -875.018
5827.41 6183.05
6992.15 -1899.87
9451.95 2409.26
-7754.38 5269.3
-8818.6 2594.89
6056.78 1946.84
-3823.17 -8317.12
-8985.82 -9297.43
-1315.95 6929.48
-1975.57 -9362.65
5152.5 -1078.77
92.5493 -9842.54
4291.56 -1467.82
8594.14 -1718.06
-2560.49 6126.64
7406.92 -6733.08
2309.69 4399.07
1367.06 1761.64
-3191.68 3612.68
-2969.06 -2010.27
-3792.43 -6912.27
9936.57 2384.4
-5229.39 -9049.25
3086.97 3454.66
7880.23 -8888.59
4092.01 3032.73
32.633 -5815.44
3190.18 -5675.81
2716.74 1784.33
2606.14 -9843.75
-2089.04 13.0581
-6576.83 -9779.35
-5587.87 4790.23
1982.29 1220.45
-1597.09 9013.24
9210.18 4610.48
-7899.04 9146.75
-3005.12 -3128.43
-9902.5 -9918.15
-9673.77 7977.73
-8806.74 4418.24
1010.46 1225.89
8602.8 -5799.36
5550.09 1319.53
5984.97 -1843.78
1475.78 -6104.07
8169.28 4898.95
-5883.42 -7418.59
-310.824 6098.87
3801.86 8092.08
5112.11 3012.04
2702.56 7213.07
2158.79 9697.44
-5915.35 2256.3
9779.29 -5589.13
234.028 -9027.45
8829.11 -8755.51
2198.44 7431.91
-4554.87 -2251.47
-1248.56 -8569.9
5904.75 -9772.78
-4673.97 4074.03
5126.17 -557.383
6655.44 -5184.65
-4458.51 457.298
-7092.57 -9346.4
-6530.66 5609.99
7866.68 5628.13
5307.43 -8048.68
-2115.57 5086.72
-3637.8 8118.45
6059.27 -4808.69
9362.94 -1742.29
-7376.79 -5191.93
6006.24 1374.65
-3761.83 1910.99
1601.88 1564.21
-4014.98 -3271.95
-8993.18 -7359.54
1543.4 -3451.68
3097.76 4450.83
-2798.08 6567.1
60.8179 -4931.4
2195.23 -4631.75
-2980.08 -9920.34
-9545.03 3382.11
8198.11 6514.24
8573.42 7561.05
-5228.05 -8803.36
-7630.88 -9221.81
2571.29 -1392.7
2689.18 -5826.83
-9828.49 8674.21
901.216 -8821.67
-8685.33 -7555.39
-2273.35 4412.43
6895.44 4928.56
979.532 -3043.74
9997.16 -6825.24
2324.51 -2982.92
-6745.58 2779.47
-9600.81 -8547.47
-706.292 8972.61
9013.58 4065.66
-9830.75 -8617.3
4843.85 2740.54
-9.9979 -2466.97
6913.7 161.508
-3792.76 -2185.08
1339.84 -2478.08
259.533 9066.48
-8065.65 -2845.02
3995.05 2913.88
4111.24 3992.21
6088.64 -3564.26
-8990.72 9343.06
9215.21 -8591.53
-9204.42 -1491.08
-9618.91 9809.16
-7425.42 -9449.67
-8808.13 7418.43
3290.87 1181.87
-5048.54 204.572
-8656.62 1158.7
8019.49 2683.21
8680.62 -1720.98
1749.7 -9385.03
5434 -4255.26
3528.85 -454.765
9736.95 -382.513
5980.98 -9253.77
-1039.46 5196.19
-7845.29 -243.873
-6294.89 -7464.21
-434.711 -3720.31
-6913.88 757.154
-6301.89 6376.99
-8060.98 -1350.43
-3418.44 -6717.6
9808.28 -5398.94
5965.61 8488.9
2880.08 -2284.69
9103.86 -1685.92
3460.05 2632.71
7859.31 3197
-7749.8 3840.29
3943.23 1210.74
-963.52 6097.94
-9033.13 2741.59
8633.73 532.156
9021.28 -8280.15
-8710.69 -7280.61
8096.84 -6771.67
1368.97 -5321.59
-3489.27 1177.24
-720.537 -7523.66
-333.858 -7840.46
191.643 -1229.99
473.621 -6348.31
-8597.28 -1667.06
6848.69 -6347.09
-7826.77 791.918
4863.65 1209.7
-3110.15 5830.52
-6048.71 -4476.42
-3637.32 -7027.43
-2756.57 -2348.01
-4308.04 -4659.72
880.32 7060.93
18.6868 7391.05
-1761.82 9298.15
9867.39 7904.32
-8542.31 59.0279
-3325.68 1931.31
3710.72 -1922.96
-9735.75 559.407
1729.95 -7562.53
-8648.67 -3406.4
3647.18 -1758.82
-7575.87 7598.47
3764.76 -1213.2
-9428.95 -8991.8
6438.79 -3736.99
-3651.52 -2680.89
-6676.06 6367.16
-5289.84 1562.12
5665.31 -5422.45
-533.564 7123.01
4636.57 6140.76
-945.68 -1652.71
-5782.2 -681.43
8906.7 5947.75
1756.04 -9741.98
-7458.65 -4596.78
-1500.8 -5034.52
-6998.3 -7736.03
3752.28 -6427.25
-6727.83 191.075
-164.242 -379.359
7510.19 3159.7
-4012.2 -7779.65
-5278.18 -8346.88
-3202.11 4188.26
8776.12 -8565.53
329.015 -2169.56
-218.242 4546.81
7149.01 -1311.54
494.56 -1094.94
-1053.52 3035.91
4308.28 7445.69
8001.39 7309.98
9709.65 1753.67
-9117.27 -7018.18
-8055.25 718.487
2602.46 9454.93
-6121.81 8590.26
-8324.72 -1399.99
-9756.62 -1526.83
-7211.74 9019.5
-92.3606 3117.28
-3150.05 9689.4
-2335.91 -6001.04
-1622.15 8158.65
2904.02 7324.34
1194.56 -2787.7
4770.02 -804.046
-5477.72 4479.68
-9050.37 -4594.99
7461.49 -7105.63
6123.5 63.9541
-7650.69 -9998.32
-1345.78 -5975.41
-1398.31 -1102.4
2497.76 1389.95
-2082.9 -7594.6
-5492.77 4767.05
-7905.2 2171.32
8766 472.654
329.973 1670.02
-2203.01 -8475.46
8882.32 -7432.99
720.49 -6595.4
7046.69 1670.12
-1190.39 4508.18
4564.49 -5066.9
-5427.86 6913.8
-5065.21 3226.35
-9061.61 3536.48
-7876.05 3436.15
-5073.57 41.0507
5841.56 -566.337
-5191.9 7936.36
-8395.01 -6425.9
-1590.99 1934.96
5244.12 6206
3459.5 4126.44
8773.01 -5820.01
7531.04 5819.7
5850.1 -3659.36
327.879 414.592
1273.75 4900.01
-2671.61 6208.53
-1873.63 -1733.22
-254.991 250.318
-8297.07 4671.44
-9708.63 7544.49
-5894.9 -4900.53
5480.84 -4289.91
-1326.43 -6110.15
7645.05 -6082.31
-9904.15 1104.54
8044.12 8868.87
5284.53 5575.16
4688.56 1134.63
-8084.2 -4983.56
-8450.78 3189.55
9916.46 -1122.39
-601.918 -1957.18
7144.39 9143.09
8293.14 8847.33
3814.53 8584.51
6391.82 7919.63
-6316.02 1872.66
-6370.28 2357.54
5762.51 -8725.23
6275.23 5858.37
2379.31 4319.35
4727.23 -2336.16
-105.489 -584.204
8798.47 1810.31
4432.24 -9652.31
-5000.14 4348.7
-774.701 4397.95
-7608.48 -3630.31
3541.04 -9315.34
-4782.98 -2644.43
9269.17 -8391.17
-4724.8 -7046.85
3481.49 -1095.08
5310.69 -755.993
179.687 1585.92
-4897.63 -7441
-4094.73 9829.61
222.832 5799.78
-754.596 -978.703
-2389.91 -6322.36
-631.017 2609.96
8026.34 8594.28
-2992.09 -9582.14
-5036.03 -9451.06
-8897.48 180.993
-2095.49 -9628.3
1789.83 3179.71
-6675.15 -4728.68
-7915.37 8635.54
4515.33 2264.32
221.461 9617.7
4823.32 6126.73
9447.31 -4953.85
1926.51 -1307.29
4067.44 9536.61
2370.36 -6563.57
2146.56 396.698
-7969.29 9154.47
814.559 -3005.32
9703.42 1917.08
7175.68 -2392.07
2288.78 -1034.5
-9212.36 5613.63
4236.82 -7127.72
4249.18 -1247.85
5136.6 -5529.36
-1630.15 -40.0857
-9402.63 -2182.83
5006.06 2523.88
6509.88 -926.493
2060.48 -1119.76
2509.93 -5792.95
9276.94 4540.64
-6638.48 91.4957
-8464.67 -6935.06
-7991.42 8711
672.865 4297.36
-2323.49 1460.51
-89.0051 -8086.67
4332.78 -5839.83
665.485 -530.618
-1369.19 9035.34
9429.3 -771.826
-3147.49 4435.36
-8247.95 -6637.61
-6491.13 3812.54
2242.62 6018.8
8019.59 1519.56
559.445 -8618.89
-8388.94 2094.77
-5553.96 -6380.36
805.778 5118.91
7917 8482.29
-3420.59 -2172.01
-9604.38 -9087.8
1988.16 1061.1
381.579 -9381.03
96.4453 -189.125
-152.857 6948.95
-5753.77 1599.2
-9688.66 -2244.9
-4588.27 2553.96
-6226.1 -6568.68
-5926.48 4333.34
-5187.58 -4315.42
-3571.88 -741.536
-695.785 7233.9
-5622.63 -2778.79
5716.18 956.784
5049.21 6111.8
1868.98 -2962.63
-2827.09 -7749.44
-2343.66 7269.35
2061.44 7503.48
4218.3 6307.67
-897.323 4529.64
-5937.23 4514.41
-2916.4 -2163.33
7945.73 1157.12
-7829.99 -7241.85
6841.7 -1401.87
2016.61 -3854.08
-4167.97 6393.98
3367.13 -8451.79
-2649.23 -1583.66
7660.01 9219.75
5453.71 -5167.08
-8529.69 -6889.95
-7897.73 3531.75
-9386.47 6320.57
-160.584 -283.793
850.21 3902.19
-5769.38 7933.81
-8261.14 -7823.66
-909.066 -6091.13
-5065.51 -4067.36
2507 6951.1
2078.56 8339.03
3345.08 -4554.31
9887.24 -9304.15
3862.03 7547.25
9915.6 -684.265
-7619.83 -8614.09
2425.78 -5517.57
4917.65 3039.31
-9197 -5242.93
-7244.48 1653.21
8659.25 -3013.87
-412.976 -9601.89
-837.526 8677.96
-5693.02 4096.96
-5389.4 6813.98
1048.06 6689.15
5153.01 -5606.86
-7865.16 5040.25
-4911.01 5996.87
2587.5 -4995.41
-4687.4 4967.67
-3609.51 7738.38
9450.1 -8691.85
777.693 -9746.9
-3934.79 3533.21
1906.32 -5275.53
-9480.65 -8506.66
-4877.43 -318.18
-9828.7 -570.449
-6221.22 -5218.1
-3756.47 4826.85
-8528.95 -8603.46
9219.99 -6394.11
6436.79 -5691.02
9602.75 -975.709
-686.427 -5084.65
-6008.04 5704.07
-7346.27 -6557.94
7012.21 3431.43
-6304.84 -6922.57
-3035.36 5601.48
-2198.11 -2516.02
7094.82 2924.47
7165.8 7266.13
-7645.98 -9055.41
-7951.98 -1402.45
5771.43 -6480.93
-5.90907 4991.42
-2875.04 -3569.12
9300.4 -3272.29
5455.17 -1386.02
1643.06 9447.13
-5681.95 4296.79
-7110.81 -8669.74
-2271.78 -3415.65
-5592.31 4692.86
-7814.17 2209.58
-7823.16 9280.66
-4865.96 9342.64
6546.78 -2511.94
-9712.77 8594.8
6085.61 6058.66
-7886.13 -3920.3
1050.08 -761.171
2510.58 350.485
5966.54 -2034.24
8964.46 -2390.4
-2587.11 -6717.49
-8093.61 302.077
-5387.23 -365.392
6886.43 -979.548
-5672.54 9072.26
-8769.97 -3495.7
8352.92 -3635.93
-4153.05 4899.7
3852.13 -3865.83
3494.5 -62.2567
-7807.17 5608.37
6017.44 3242.91
-5152.8 -1471.97
-6406.6 -9186.26
6493.78 -7442.14
-1576.67 -6093.33
-4159.63 329.724
4208.75 453.137
9964.33 1095.18
9473.59 -5708.2
167.44 -9296.38
796.1 -1479.64
-2932.31 6643.05
-6579.95 -9080.18
-7222.78 6914.55
857.567 -5029.94
2522.93 -3124.99
8212.97 7370.13
5403.04 -8193.63
8183.87 1896.82
-5635.77 -3392.8
5803.5 204.603
6936.92 12.2475
-9342.26 6901.25
-8892.57 -9868.67
-8806.95 1274.87
-9165.05 1989.15
9795.22 -2097.36
-1367.8 -6784.72
-1177.54 1409.42
-9870.17 9680.03
6379.47 2652.76
-3444.96 4592.44
22.883 -8041.92
6398.81 -1793.25
3854.9 -9236.95
4813.95 -341.603
967.648 1750.87
9670.64 1625.39
-1347.87 -9221.93
1756.72 -154.824
2052.94 2591.66
-8165.67 1848.16
-9505.7 466.523
5063.44 -683.242
-8124.06 5193.27
-1003.21 8255.41
-2153.97 5551.82
2847.86 7868.91
7509.9 -753.328
-3924.34 1364.8
9.71742 -9110.4
-8976.8 -9022.63
2640.48 -9306.16
2602.75 -8707.4
-8528.09 -5640.53
1137.78 3524.85
6951.13 2972.1
-4626.99 7445.43
-6561.37 -9563.55
-3237.81 -4685.43
5629.72 5758.97
-6430.02 -6524.25
1310.8 6417.84
-8655.34 -1179.3
-4335.49 -2579.68
-9814.5 5674.23
-1690.08 -8791.3
6651.59 -9049.6
-8097.46 -745.652
-7757 -6625.55
3613.82 3380.78
6899.31 564.95
-3647.12 -7727.68
-1989.62 -208.495
-7291.22 4772.57
5106.07 8338.5
531.543 8676.05
-8185.75 -8157.66
5093.89 -6841.09
663.039 -9241.6
579.223 848.539
6432.63 8889.14
2057.24 3084.23
9839.54 3959.78
-7661.43 -7917.46
7334.23 5952.39
5463.31 4233.54
-3482.66 -8183.81
6505.86 4527.72
1607.7 9214.63
-699.708 -3286.23
7553.13 9831.83
-4610.18 9367.38
-8325.82 -9516.29
-7473.71 2337.21
-8757.88 3105.51
-6814.25 7674.75
1994.65 5242.99
758.975 1834.19
-797.234 3097.55
3916.73 -3463
-950.057 -619.956
-9229.47 5567.29
1196.24 7276.39
95.0082 -7196.07
6491.02 9395.3
-482.298 4044.16
9227.13 4907.52
3411.54 -9098.69
5391.24 5937.82
3238.52 6633.35
-956.668 6424.28
4308.1 -8962.02
1667.27 -4932.92
2872.18 -9129.96
8164.63 -3211.09
-2592.97 -2785.43
6168.95 -1822.43
-7218.15 -2634.81
-4546.04 2876.86
169.12 -8055.02
2272.16 9686.82
5989.14 1499.3
4594.34 -599.327
2400.61 -14.4204
-4661.5 -4360.87
-3381.07 4381.83
-7936.59 -9072.97
5419.81 3730.68
>>>>>>> 5d481617fca19ed59656765b240e5d1e7349c9f5
