<<<<<<< HEAD
8285.97 2249.54
8087.55 7422.18
4514.57 -3548.9
-6327.2 -1250.39
4697.99 -904.522
-2302.09 8795.74
-9914.1 -6335.72
-4400.16 6476.4
8828.81 5729.94
3086.41 -6703.47
-5297.51 4723.01
-293.837 1477.02
4281.2 -5950.17
-4559.61 6600.46
-6005.09 -7620.07
9437.68 -933.337
-6593.44 4126.61
-4112.55 344.934
-2701.57 -5356.44
-5677.56 -2785.63
1899.23 323.729
908.579 -9507.38
9429.32 -1362.04
8243.16 2718.36
7397.34 7148.7
8238.96 -7846.07
-8869.62 8218.51
8573.5 -5122.71
2556.24 2668.02
1358.69 -4548.87
7080.14 -4103.13
-1311.81 -7541.11
-3365.68 -7035.48
-5382.96 8536.2
7939.87 5437.55
8961.43 -5206.14
339.779 -9328.84
-9779.79 -8971.02
4018.16 -6855.48
-84.4298 987.763
1332.9 2059.82
-537.764 1808.17
9885.83 -8871.25
903.234 646.838
-8594.03 211.803
-233.31 -1235.07
2213.4 599.914
2753.07 -9069.5
8848.12 -9610.82
-9047.87 -7580.24
-1123.97 9513.1
6703.22 1059.85
-7173.78 -9763.92
-2177.45 3570.44
8309.14 -8218.28
-4690.06 -5826.81
8804.64 -472.556
-2255.48 -7902.87
-3541.57 -3224.36
8188.38 2156.07
-2903.47 1439.3
-9612.3 6145.04
-276.563 -8201.62
-4637.05 5046.14
-9493.87 -3552.91
6320.32 5590.9
6192.03 9444.17
8095.5 1071.68
-8354.11 -7470.73
-581.367 8964.8
-8689.74 -8461.46
8272.22 -8755.14
-7574.84 9611.2
-4509.3 -7881.8
-9462.7 448.5
-2058.04 -9478.48
-4757.26 4776.14
-7435.34 -5684.64
-1728.91 2164.1
-8017.71 6279.64
1882.56 265.714
5851.44 5203.72
-1026.41 9091.13
-5384.49 2876.2
255.399 -7508.11
-8880.1 -7836.76
7613.93 7369.76
3627.6 9075.02
3807.95 223.135
-9766.87 8146.08
-8863 -464.531
-7373.64 -8831.43
-9849.37 1571.25
7932.77 6081.82
-2815.13 6051.93
-5151.11 5227.7
1907.48 -1008.82
4808.14 -9520.84
3293.74 -2104.91
2727.33 -1712.45
-1126.48 7281.39
-1724.62 -5707.14
22.3479 -4398.37
-3463.61 7057.77
-12.2549 -5967.89
-2331.99 6282.89
-3492.35 4042.59
3870.34 8837.5
-8160.83 1007.21
8159.73 631.346
-8964.5 -6277.75
9889.99 1062.06
9962.97 7563.84
5524.79 -4861.58
-8527.96 -9362.42
5777.45 1563.91
4594.04 -7905.89
5782.37 4335.9
-6497.04 4205.86
7923.6 -8050.54
-5384.07 9948.73
8323.79 -2090.55
4071.12 3260.35
-3348.57 648.545
94.9397 -4348.96
7084.15 3380.52
-3579.76 -5089.95
-6738.16 -8254.17
-7902.93 -4556.03
6847.54 6626.52
-8074.03 -192.78
-50.4275 -7535.45
-8299.56 9323.31
-3094.79 5823.66
-1704.01 777.962
-4789.87 -3376.82
5851.84 -8191.13
-8394.73 9758.85
-3019.15 -2886.12
-6949.71 -3733.81
5786.35 -8842.09
-8969.61 7783.08
-9731.03 -9411.48
1286.35 -295.353
-3991.71 -8619.74
8098.23 7008.08
4801.13 -7368.43
-1151.05 -5701.25
-883.139 -2909.26
3996 741.137
-3703.69 -7955.09
-1278.43 -6640.72
9465.72 -9692.3
1444.73 1562.4
-715.182 -66.6944
-932.755 3193.28
9499.92 5230.75
-6838.1 -7926.53
-1273.12 2674.12
3965.52 8468.8
-4903.76 2586.44
-9722.44 -5024.67
-9629.26 948.546
2216.12 6279.14
-6423.4 1841.91
-2964.9 8991.72
3759.87 -7914.14
7105.21 -2670.52
-3434.19 1615.28
8035.1 5955.89
711.411 -3319.7
5863.56 8853.83
6389.62 -9707.93
-1128.71 9816.24
1622.03 1391.29
3494.83 -2474.56
-9846.93 2598.17
7433.51 -5034.49
5387.43 6497.86
9557.9 -307.86
5794.36 5852.08
-4174.33 2059.66
-3365.59 -5425.44
-5429.19 -8336.92
1445.01 6313.63
-6754.76 -7187.7
-3610.67 -4472.23
-4757.24 5076.36
-1645.78 -664.48
-7909.85 -884.676
-8743.33 -9088.88
3133.1 -1924.16
670.931 -3656.58
3785.62 4921.81
801.67 -6335.48
-445.185 -2217.74
6422.32 -12.3947
-8317.84 2131.74
8228.85 2219.04
-4648.11 -814.945
3221.03 -4080.71
-4531.61 -2729.2
-9702.44 -8924.37
8067.43 9268.08
8671.52 2182.91
8249.78 -5932.6
-9244.87 1421.81
-3701.11 -4597.17
-4562.88 -8267.86
2023.57 -9852.39
-9042.2 7795.34
-3761.03 8435.71
-983.1 -2967.47
5812.85 -3371.1
1962.78 8462.38
7203.95 -3161.08
-8236.84 3505.67
-244.747 6535.22
-2631.42 -6202.78
9942.8 8598.63
-2894.63 9934.64
-8450.65 9958.88
-1095.48 8186.21
5655.76 -3578.3
-438.136 -3751.56
7613.89 6628.61
6999.06 -6749
9640.46 7165.75
-5201.82 -6979.08
2648.31 -9834.16
-2790.89 -6478.17
1420.19 9152.97
-6046.1 3264.98
-5423.44 8205.26
5830.65 -4234.43
-8052.41 3069.4
7432.28 -5608.92
-9042.31 5890.56
2572.1 9212.4
-7252.21 -7857.71
-4473.92 6910.21
-132.01 1303.13
1646.94 103.303
-3793.47 3159.73
5594.99 -4957.52
-1064.47 9460.13
-3641.76 -7102.45
9041.6 2198.18
4806.62 4823.54
9270.43 8088.4
1729.87 -5993.41
8764.82 -9675.03
-8152.99 -7255.12
3240.16 -2558.59
-2272.89 -443.318
9152.23 1446.27
7464.24 -8513.06
1083.43 9197.85
8331.53 8064.63
2210.79 -3325.74
4286.37 947.57
5809.7 3613.86
-1860.32 -6429.64
-2924.68 4849.42
4130.9 7979.89
-1950.34 611.719
1160.77 9074.52
-4619.95 -7559.4
9085.87 6165.02
-4590.28 -8853.92
-7839.06 8909.56
3023.04 8179.32
9885.61 7367.4
3842.25 -3271.01
4152.57 -7722.5
7981.74 9122.38
-169.528 -9252.73
9347.29 -167.946
-2660.29 8443.84
-4404.19 -1242.04
4963.12 -4880.89
6954.93 -8501.91
8446.87 6476.76
-5143.01 1395.88
529.778 3974.14
-6660.57 -4153.31
-4648.64 -9763.46
5544.83 -8094
4080.55 1866.89
-3256.9 1202.34
7727.46 -4656.42
-491.844 -6422.45
-2041.71 4909.96
1695.39 -5542.47
7691.83 -3379.93
-6515.03 1945.38
-4053.96 5034.14
8773.94 3681.43
-6240.37 -1863.56
-808.817 6215.74
7949.74 -8715.73
-5339.09 5831.21
5209.34 -6664.97
1787.48 2200.47
3305.78 249.464
-7252.84 1471.35
9013.46 9277.61
8759.12 -5514.4
-445.252 -3349.12
-8680.33 9682.23
9219.09 5299.9
-4511.13 1449.32
-1331.58 96.6274
4016 -3141.03
8637.65 -7079.64
-7446.74 2661.67
-5392.52 7913.12
-4178.28 -4383.56
5535.93 2294.93
-9108.17 -1041.69
-7600.79 -6482.86
2613.04 -2712.47
-8501.62 -6719.41
6845.47 -8183.92
-7109.64 8230.95
-2453.2 9035.3
-3726.88 2397.53
-4737.07 4097.93
-6154.29 4897.62
-5706.21 -4281.87
-5364.25 3010.05
9897.35 4682.38
-3319.71 5645.83
9472.57 5449.55
-9354.6 -2713.25
-1628.32 -7159.2
-4625.13 5468.81
-5630.92 1125.27
-7565.3 9977.58
-6830.6 -1915.26
-9761.52 -1817.96
5528.6 -829.041
6301.03 1365.86
-3957.2 -8695.79
9831.27 -5792.08
-7495.51 2981.75
-5711.9 143.136
5689.97 -8736.17
-8821.69 -6199.52
4613.59 556.188
7859.35 -7914.81
-4224.39 596.608
7189.3 -9488.69
3526.88 -3741.42
-2015.91 -1461.13
2800.54 8723.81
1112.2 -7236.46
-3183.05 2537.6
9489.9 -3202.58
-5776.55 -6522.88
9988.72 438.293
6387.16 9051.65
-8980.3 8019.36
1443.87 7055.13
-4420.8 -316.128
6836.71 4531.33
-2006.22 1448.35
2368.13 1083.75
-5412.75 7883.2
-6998.4 -2135.37
-9150.71 3961.25
-3188.81 5631.03
704.847 6361.68
770.963 -2422.55
4206.06 -8822.35
2731.02 196.793
7500.58 2285.76
-3240.06 4281.65
1632.33 -5488.95
7260.82 -7411.28
-1409.78 5855.76
-2227.36 4698.86
-6343.56 3752.75
-7502.31 8656.34
7109.49 9166
-7015.13 -3365.46
-3307 -780.692
-1088.3 8862.72
-4250.54 1117.8
6849.02 -8509.1
7478.9 -2084.17
-8581.31 -6022.19
5035.41 -9930.97
-9889.3 -9494.99
-2373.6 6878.15
1024.19 -6472.22
1446.98 -576.598
9119.49 -8647.94
-5881.56 8636.33
-9161.11 9207.04
2693.52 9952.27
7774.14 -5.77168
2995.36 3046.46
1829.57 9661.36
-1473.16 658.73
-8729.69 168.951
-438.818 4778.9
-1014.64 7028.93
-4769.27 2864.58
4952.89 3280.69
-1444.39 4138.17
-9790.69 7871.27
-7484.15 -6192.9
-4007.79 1126.81
-1679.43 -6157.38
-7115.33 -7430.92
8531.57 -9930
6537.62 -2200.71
-7250.74 -3186.96
-3165.86 -8656.85
4332.85 2154.93
-2068.37 -3034.79
-5701.07 2047.99
623.151 -6698.73
-5611.45 8282.06
-3360.63 -2128.77
1773.04 -444.369
-8508.92 -9357.21
-6617.93 -7573.76
7880.14 1518.8
6509.69 8367.25
8355.45 9991.42
5828.26 -4425.97
-7209.64 7497.8
-4455.2 1520.08
7952.22 -7031.55
705.09 -9550.14
-9150.02 -4426.45
4688.97 7471.78
-1748.41 -5577.48
-725.914 -443.688
2941.06 -9573.16
3968.44 -2430.75
6348.47 -1191.6
-7216.79 7448.03
-1002.81 5698.18
9367.63 1726.37
-4908.28 6495.5
9916.87 -7097.07
-498.875 -4585.13
-2197.86 643.353
-7169.39 4051.74
-2482.53 -3936.43
412.401 -8775.87
3909.26 2998.16
-9999.87 -7733.48
3343.45 -6698.69
-4921.79 -608.045
580.361 -5879.14
9222.01 -5760.87
-2937.34 -7798.36
-7018.65 -2435.77
2083.21 -7510.49
-8824.01 -5138.37
-605.273 7172.46
7511.99 -6061.8
-622.5 -2364.23
4408.87 -68.5087
8573.99 3032.36
4931.48 3413.74
-5203.85 -1087.49
2552.29 -3613.03
-4276.83 -686.224
6631.89 2129.26
6476.73 -5573.15
-7920.96 -7538.73
-3437.11 -7547.94
1849.81 9779.25
-168.298 -8585.64
1184.44 6806.37
-5256.92 6887.67
1119.15 9475.99
3020.95 -6861.99
-9514.76 5434.12
-8739.41 -3333.76
9429.26 -2464.46
-169.682 8152.67
1939.76 1555.64
5647.97 5449.29
6246.36 2526.79
7732.18 -5225.35
-2433.93 -7110.64
-8468.8 4845.21
-6489.09 -2205.37
-5678.32 4530.33
1236.74 5890.15
-4187.23 5286.29
6655.23 -5630.64
5773.82 619.344
9314.75 -6998.24
513.074 3236.79
802.286 4015.83
-5935.83 -3506.5
6259.81 8591.15
-8518.81 4282.04
8280.67 -6768.68
-1130.08 6702.78
-6296.94 7305.36
1233.22 6698.54
2367.27 6674
9842.47 2476.08
-4448.3 -2517.55
7574.6 6354.77
4671.78 -1325.47
2838.7 -9993.35
1735.04 801.495
-9272.41 -1315.56
9329.05 -6626.18
-6245.91 5057.9
8169.06 -2544.81
9449.78 2495.76
6195.46 7033.25
7863.51 1938.2
-4742.37 -4996.99
-4442.24 -753.929
8710.98 5453.47
-3603.86 9921.74
-5307.6 -4843.88
8834.47 1005.81
4657.93 5807.33
3813.48 -6758.9
3152.77 8521.43
-315.065 4705.56
6347.7 5841.2
-6916.45 -4786.1
-60.3931 4973.2
4650.17 -4616.45
-8703.07 7452.53
-5354.69 3650.82
-709.099 2171.52
-3344.9 2198.71
-6231.72 3483.23
2700.66 -9991.54
-7817.25 -4587.51
-2326.94 -8842.33
6989.48 -7807.69
-3870.99 352.407
2906.33 6697.56
5932.05 -50.3494
-6222.03 6372.05
-4991.52 7570.35
-5178.55 4026.64
-4194.54 2286.91
-3853.99 6013.63
-8872.49 60.8296
2363.23 -1127.56
9045.48 7336.74
8555.82 -2304.04
-4027.58 8494.69
-9720.68 4465.56
-7351.27 7138.9
3432.21 5195.75
4928.23 8778.49
20.1468 -1393.31
2673.35 -9076.03
-839.852 4611.55
6352.61 8263.83
-9854.4 -2895.94
7938.95 9857.29
-8574.94 1054.75
7176.15 9620.96
-590.383 -2570.31
871.697 -9382.44
9379.9 8062.02
-1615.63 6106.7
-4621.07 -6407.18
-5477.05 7203.89
-4183.98 -225.746
5890.06 -5816.99
-6142.71 -597.069
5065.88 2324.3
4558.38 -7256.13
6213.12 3829.52
2788.14 329.669
750.511 -6159.51
-2802.8 -6591.07
3822.89 -8666.55
1211.75 5805.56
-5996.22 1590.6
-6846.84 5206.95
-6790.3 -4560.06
-950.104 -8401.58
-5410.71 2136.4
6546.7 -9658.04
-2637.33 -5636.8
2344.44 2980.14
7179.28 2183.32
-4912.95 8109.88
2676.7 7350.06
-7587.16 2527.19
-5445.26 1526.09
8949.64 -3444.63
6042.74 326.304
4184.64 -8677.09
4170.51 -6284.56
-4662.23 1918.34
1543.59 3177.92
-8699.04 -4784.11
-6462.1 -8563.81
8074.14 2053.89
-263.552 -9518.93
-4699.07 2725.74
-8410.7 1386.07
-4266.32 -4092.65
-5239.47 170.843
-8638.56 -8249.56
9642.61 3417.96
5725.13 2209.65
-2421.61 -24.4364
9297.73 7006.81
3520.61 -9137.41
7529.48 7898.04
2376.96 9546.37
5920.94 -6733.2
-4974.87 7285.41
5892.7 -1309.68
8212.41 5973.4
-5017.89 4360.71
-9582.44 7949.14
1239.59 -6197.91
-8263.5 -4715.98
-1448.16 809.381
3258.24 1173.56
4070.36 -9503.21
-434.982 9264.9
-4886.21 -2470.42
-315.277 1138.61
-3314.62 -8840.44
-1300.58 1217.77
7100.85 3918.92
5266.81 -746.376
-4337.33 2545.69
5439.57 2884.67
2705.81 -3503.27
494.982 -844.574
5242.93 -2033.75
-1317.51 -3399.26
8651.36 3417.74
1936.23 2135.65
-6070.19 -1726.3
6022.76 4485.53
8281.01 -1124.14
6553.48 4373.26
1351.2 9692.33
-1022.42 -3783.35
-6821.63 8827.81
9052.89 -8155.59
9027.57 6309.38
1672.16 3955.2
-4954.78 5033.31
-5075.44 -2957.71
9693.58 35.9935
4943.2 418.798
-1262.22 5858.59
5327.06 -8023.59
7603.05 4511.34
2130.31 4085.12
-1334.36 -6618.66
220.082 -1085
4346.2 6590.94
-6071.56 -4770.73
-1732.92 -5161.46
-8686.44 7055.99
9987.71 3382.6
-8653.03 8597.2
-6866.8 9689.56
-7552.53 4604.8
-7143.68 -3801.51
7996.3 -6206.06
-5329.21 -8091.82
750.537 -5719.04
143.921 -1123.54
-3347.68 -4526.43
4234.75 -6523.44
510.049 -7607.68
-2330.65 8703.87
5963.12 2169.62
4768.28 419.237
6116.17 -5576.26
-199.383 8974.79
-756.204 -9526.16
-6087.31 -9414.4
-7854.8 4455.92
-9361.34 3893.93
5235.9 -206.139
-4580.51 -4616.47
-8939.59 -7619.43
252.469 3243.83
-935.014 5224.9
-5033.21 6906.97
5430.9 -2936.08
-6732.12 -6754.3
409.987 -9356.69
2062.45 3617.83
4855.09 -446.879
9308.05 379.989
6480.18 -7573.81
7057.9 2158.78
2614.54 2584.39
-4170.52 6139.31
3320.88 -5953.12
5909.96 8662.15
4816.54 -8363.97
6732.96 822.516
4025.71 147.551
-104.314 6802.11
3040.7 5026.31
-2824.89 2081.36
1387.99 7898.18
4647.55 -8710.53
2137.02 -3156.93
1456.04 -8275.45
-5523.24 -9078.02
5685.67 -923.627
-3395.17 -2561.43
-9916.22 -1990.15
-8470.85 -9577.82
5595.8 8681.81
-4899.56 -6920.67
4289.15 7672.87
-2026.02 8732.64
9503.29 1841.85
-4032.1 -7501.08
9418.13 -9446.13
-1035.28 54.832
1561.95 -8377.51
-822.798 -8767.4
6368.12 9063.81
-4571.04 -5399.16
-3638.94 373.71
941.28 91.5728
-936.111 6783.79
-4892.65 9198.39
-2701.95 8277.75
4116.32 2957.4
5054.92 -1891.84
3885.6 5342.68
-5554.08 -7472.62
7735.46 9798.57
4508.63 -3444.52
7975.7 7529.22
3587.12 8732.49
7022.8 -7744.72
-5582.92 7926.11
-5830.09 -6370.64
8644.06 671.468
5359.08 -9943.95
-7971.24 7407.64
211.327 -8220.9
-8701.65 -8578.43
2275.27 510.572
1184.93 -4887.19
1059.14 1040.33
4850.16 -3344.25
-6836.23 3470.98
-3236.16 9881.49
-1781.24 2761.16
6801.59 -5704.02
-7405.89 9124.41
-6057.05 -757.063
-3959.08 -183.936
8586.73 -2909.08
7082.72 -755.219
7035.38 3656.94
2120 -9137.63
3862.35 -5447.97
-4052.81 4440.56
-7495.82 -2249.55
-8200.25 -1566.33
-5231.21 -1013
-5521.02 8238.11
-2140.46 5252.6
433.845 -8373.45
7484.19 6739.96
-1500.82 -4314.79
1323.65 6587.28
-7637.54 -4150.41
4112.14 -7251.23
8495.81 8995.92
-5544.85 7664.65
-243.611 5625.14
1710.67 -8812.98
171.583 3788.78
-2026.52 221.621
4789.44 -3833.93
3122.44 -1216.42
-4317.82 -9525.37
7162.42 -1200.59
1731.47 783.261
4260.91 -6961.99
9889.37 -9395.07
-2937.28 -6931.35
4737.52 3521.83
-8655.18 -7555.93
7474.65 6464.21
4028.06 -371.703
-7209 -1701.65
323.197 -8023.19
-5692.72 2411.42
8761.41 -7038.87
-2263.45 -1800.47
-420.777 8008.76
3233.37 3219.46
9478.06 -2318.09
-198.132 9999.86
7619.37 -1164.4
9973.09 -2197.13
-7138.28 6994.7
-31.3601 -7069.58
1619.27 -4885.09
-3661.93 -6072.06
6961.02 -6144.58
8039.85 5795.19
-219.649 8365.72
2627.35 -2071.81
-883.711 7476.35
-4915.22 9827.03
2955.25 8804.43
-3880.47 930.048
-8684.37 1844.98
8609.78 4600.29
-2951.61 -7755.78
8612.35 7713.1
-5999.58 5058.38
-3751.93 1283.14
5711.78 -2146.06
-8840.71 -5777.89
-8920.07 408.125
-648.552 -214.37
-2917.69 2378.63
-2381.53 -6448.28
3772.76 8837.32
8778.59 1839.78
1142.44 910.756
7079.64 7542.85
-7377.63 4225.88
4310.5 6559.96
-6797.63 -7828.04
-5836.21 -9131.96
-929.553 -2993.7
4915.91 1641.41
7257.99 5010.5
-8562.21 -5131.03
2717.64 -4546.17
-7408.27 9180.97
4533.61 -3639.95
3362.63 -4333.52
6587.46 -4516.85
5227.24 -5821.69
-5097.63 4104.05
-3218.12 -6974.58
-1818.15 2405.25
5070.47 -670.954
3271.21 -706.309
9072.13 -4734.17
-7123.29 -1105.15
5740.84 6279.02
-8542.63 4039.64
-5774.04 -4291.01
1047.32 2317.39
8364.04 -5658.55
-3314.96 5472.92
3342.56 -1609.33
-8085.01 -4755.78
9522.02 -3364.52
-7440.6 5777.21
-2418.62 -9724.83
-5230.14 -2923.76
399.472 -6068.6
5082.46 823.775
5180.39 6788.9
1081.58 -1891.3
-7116.58 -8293.05
-1227.26 -6588.95
-427.037 2795.9
-9237 -6256.83
1467.56 5257.82
8255.57 -8652.87
-8738.08 -880.693
-1810.34 -6355.61
1193.79 4080.08
-6050.58 7855.1
634.195 -1092
6695.52 -8363.1
1362.01 -8743.89
1493.96 8974.14
8415.86 5313.19
-1162.67 -1044.92
-1983.1 -9957.55
3471.23 980.846
5072.5 -6521.53
-7374.76 -7555.55
-6115.24 1174.21
-4988.85 -7567.65
-9530.87 -5369.68
-8254.34 9334.52
5235.51 -6719.09
-7697.05 -4253.49
-8406.37 -5859.06
6796.79 -6344.89
1424.9 8341.9
2232.65 4148.12
-2485.61 4322.19
3048.94 3542.24
-5496.9 -6451.13
-4214.15 -7218.42
81.8751 -3925.1
-9207.72 5797.34
-4162 9263.25
7467.77 -9184.01
4332.49 -3760.4
-959.401 -4649.41
-2643.78 5914.61
6890.94 -3960.56
-5141.76 2472.6
-2945.24 -668.978
-3509.29 -672.268
1198.5 3269.79
-4618.06 4298.77
9437.04 8301.65
5809.73 4118.03
-8196.01 9665.22
3316.82 5714.85
9481.68 -1405.93
-9485.28 886.183
-5922.87 -5721.65
-3817.26 3228.19
-3778.77 -9836.46
-1303.83 6589.4
8078.1 8545.78
8999.98 2625.8
-8216.26 9242.73
2561.24 6800.08
8904.42 -3344.24
-6558.71 7800.95
-9471.43 -6384.83
-9855 7053.91
-4996.32 6838.84
444.656 -6665.5
-7073.38 -2252.51
2072.1 5743.1
4336.3 259.775
6039.88 -7777.54
2954.36 -6117.32
6172.66 3822.75
8974.11 7830.13
1025.13 9335.01
-6420.79 5716.85
3136.95 2652.15
-5254.56 6529.49
1062.14 -8670.24
-676.835 4438.26
-6202.54 -6057.61
9669.88 1649.22
-1501.94 -3081.64
6861.46 585.185
-4788.88 -6709
1879.24 4463.54
-1208.77 4144.37
-5640.03 8033.04
-8762.19 -6178.3
1246.83 -4467.66
-7922.02 -5319.3
-1507.24 7832.68
3788.1 6547.92
-9164.53 -8308.32
2011.48 6887.88
4646.65 -3812.13
9451.77 -4074.53
-665.513 -5281.42
-4789.99 -5428.58
1905.3 2317.6
-8113.32 -500.111
-5359.44 3897.3
1876.12 -8079.57
6696.75 -7746.72
834.29 1907.95
6844.47 -4913.72
-4916.33 -8817.88
-2148.2 -4866.74
4737.25 -1114.98
466.86 6514.88
-4382.51 3186.74
-531.471 7574.97
-7399.16 2349.75
-7829.93 2335.98
883.482 8682.46
6168.8 -919.167
-8439.99 9035.44
-1288.18 9572.31
1881.33 -520.966
4116.89 -7419.92
-6603.8 9963.91
3395.81 -6683.58
9144.69 -5176.09
5482.14 -1684.53
8118.05 29.7967
793.481 -3958.43
-9311.54 882.014
4004.51 3845.99
-509.006 5137.03
-1962.22 984.675
9429.36 -766.607
-4361.92 9171.27
1499.38 80.1246
6653.85 -8691.67
-841.965 9089.07
9.02691 -8284.66
-246.177 2511.55
-8395.14 2812.32
6670.85 -3057.99
4366.2 2721.6
1991.75 -4702.55
4284.99 -2120.81
-4451.61 1814.58
-2297.17 -8517.26
-9505.57 -97.7687
-3199.37 8237.76
-7954.98 568.276
-8984.23 2097.54
-6607.18 -6797.93
7172.01 -67.5402
4851.9 5847.17
-6670.99 650.129
6717.9 7744.97
9708.67 -6465.71
-9268.26 8374.19
4932.82 5853.2
-5319.2 268.095
5864.54 5299.38
6743.84 3755.6
393.503 -6387.78
560.257 -3756.65
1924.38 3063.03
335.308 -4486.4
-2943.87 2447.3
-8236.72 5431.58
8574.16 5892.9
1993.05 -2840.99
-8580.63 5337.78
-7865.1 -8805.81
777.185 2150.11
-3114.65 -7861.42
-6839.28 -7739.15
8185.44 -7311.12
1983.55 -2448.06
-4463.13 8199.6
-9330.49 2538.03
-3389.2 -2230.66
9281.9 886.154
-6412.65 2643.57
-9598.33 902.936
-4352.49 7697.66
-5355.91 3235.42
-2290.98 -4535.64
9439.97 -2450.77
9972.38 5720.05
-3067.88 -1838.02
8375.97 -5096.73
-710.132 4813.72
4256.28 -4621.17
-8013.31 338.066
1879.67 -8364.06
5281.79 -8914.16
-313.129 -2759.91
-5805.47 7389.78
27.9604 9930.51
2035.54 -8675.41
-7567.22 -2285.53
7053.07 928.737
9280.65 -166.779
-3062.75 4326.86
1546.8 -2965.7
-4563.71 -2319.95
8555.72 -4096.28
-6181.06 -5124.09
-600.894 768.192
-9004.94 -6078.22
3412.05 6318.81
255.061 6802.74
-6329.06 7542.43
5660.04 8209.54
-2184.13 -8597.4
3467.96 6079.8
3273.21 -7184.09
-3012.19 -5793.93
1467.77 8836.82
486.087 9660.97
-8032.75 -6423.02
8225.57 7147.38
6028.82 6326.47
9010.73 3355.13
9741.14 -639.226
-3478.33 -357.395
-6739.58 7869.45
1874.51 4951.23
-4628.93 1649.31
-1.31053 -2026.14
6625.94 2161.48
8001.22 -3474.61
2213.96 9984.36
7084.08 2160.23
7048.31 928.216
533.271 2678.17
-8019.26 247.412
-1739.11 -9269.08
-5390.36 4163.3
-7451.16 8347.78
1216.97 -6414.82
6051.06 211.697
-2005.2 -1390.3
-6831.55 2210.05
4250.52 -1429.29
-2052.99 -4582.72
-1754.15 -2051.88
-5994.31 -6353.53
-3851.14 -6065.98
9112.04 6112.31
9601.99 701.077
3005.81 -1300.86
-3514.68 8831.11
4492.69 8705.04
5560.51 -4578.12
-4392.84 9522.58
5933.99 -7394.51
460.511 -196.88
-8970.06 179.139
-9215.23 -430.416
5991.18 -6287.88
-357.96 3772.04
-3283.38 -3793.9
-4122.71 9683.13
4290.18 4987.78
9545.72 -5164.64
-2117.84 5422.56
-3107.45 -6933.06
-3859.56 -7663.78
-5166.16 -7618.97
7955.18 2734.92
5823.09 8684.74
4481.86 6538.15
6742.17 -4281.74
-3209.5 -2006.12
3154.65 236.696
-1843.9 9489.01
1796.3 -9516.6
-5468.14 -3065.14
4163.66 -1443.64
-3246.04 3862.29
-6573.56 -1817.5
-6716.88 9442.21
-4833.64 1089.57
-7523.03 445.206
2577.91 6946.69
-7030.68 -4603.09
-4183.48 8272.91
2774.2 6002.38
2035.54 -8653.96
-7153.68 8073.05
3754.43 710.967
9228.82 8735.47
-2973.43 5599.01
2605.33 7829.99
-1362.85 -5474.9
3283.3 2388.6
5197.47 -6174.78
492.136 -8672.93
-5857.21 -2166.65
5169.28 114.812
9651.06 5300.02
-2544.21 -473.767
-2602.01 8047.78
-921.897 5681.67
-8109.41 5201.01
-6674.02 9680.27
-3650.41 7635.75
-5967.5 4279.26
1514.04 6547.52
4155.03 -6333.53
-7579.44 -7691.72
5188.14 -2994.4
-6891.74 -9419.56
5508.39 -443.535
5506.7 -8855.45
6505.16 -7744.51
-1895.76 -1991.14
-5050.7 -7120.49
5944.95 -3276.67
9018.67 -3198.54
2151.48 -75.224
-4289.93 -779.693
-4307.79 -965.721
9120.78 -7134.34
-6917.24 1882.3
-4159.47 -8244.73
-9157.55 9016
-8160.25 -9287.62
2909.3 -3432.81
4718.1 -2937.32
-7581.41 -791.162
2943.77 -4135.13
797.33 724.635
-1061.61 -2475.32
-2731.17 -2800.94
4615.79 -2400.67
-8004.83 2747.78
1888.01 -8136.65
7293.29 -1674.8
-8304.42 7662.98
-8376.28 -108.12
2819.51 7422.8
-4940.02 -6902.4
-8603.97 -6889.63
5929.02 9082.32
6554.69 4692.55
7649.05 -2433.87
-6030.91 -1515.55
8155.46 8883.11
-1637.3 1931.03
-5194.42 -2586.92
1622.3 6044.7
-6767.1 5337.92
-5651.49 -4657.81
-3813.49 6753.42
4770.78 2554.84
-740.028 2357.37
380.867 1227.57
-8288.85 9278.62
5775.37 6575.34
-8241.63 2940.71
4502.6 -4875.67
-5435.44 6544.61
-4679.63 9437.53
-3444.66 5561.1
5490.82 4233.12
5993.79 -2325.28
-1032.89 212.089
4583.66 -2357.22
2177.1 -9416.89
-9667.64 -4069.5
3868.51 -1954.88
4303.99 -2796.65
-3265.31 -98.2177
9254.45 -497.567
-2606.65 -9888.92
-3154.54 1650.08
-7026.13 -8157.94
9577.5 9042.19
-7851.22 4581.22
-3457.71 6221.16
-990.61 -9181.44
7472.54 -9056.86
1361.28 -911.23
4956.24 -396.061
3401.76 -6600.12
-8251.29 572.035
-5803.83 -4907.85
-6186.37 5641.06
9215.5 4893.48
4747.89 -2221.09
-9817.81 -7927.24
6948.98 -8543.25
-6483.85 5885.27
-6319.34 -9093.07
-7165.38 -8537.09
-2790.41 1609.44
9939.7 -3419.18
-6172.77 -5727.22
2620.53 3170.77
-8948.23 7085.43
4892.39 6446.24
1922.85 -2639.55
-2914.73 -7925.02
4157.88 1562.91
7899.46 6207.47
8957.49 8566.49
-2946.51 -2013.68
-3888.14 -7955.38
-6133.29 -2161.46
-7627.75 457.861
-4727.98 -3200.06
-3431.51 6572.14
-2079.22 -5503.93
-4508.78 866.826
8738.4 6301.86
-4594.57 -949.808
-3420.41 -6870.07
